,measure,medium,unit,economy,transport_type,vehicle_type,fuel,comment,scope,frequency,date,dataset,drive,value
8659,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,lpg,359302451.1391859
8660,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,bev,1257558578.987151
8661,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,fcev,1257558578.987151
8662,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_g,628779289.4935753
8663,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_d,710485072.8740964
8664,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,car,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_d,405991470.2137694
8665,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_g,293974732.750243
8666,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,cng,293974732.750243
8667,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,lpg,293974732.750243
8668,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,bev,1028911564.6258504
8669,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,fcev,1028911564.6258504
8670,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_g,514455782.3129252
8671,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_d,581305968.7151698
8672,new_vehicle_efficiency,road,km_per_pj,08_JPN,passenger,suv,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_d,332174839.2658113
8673,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_g,47303206.99708455
8674,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,cng,47303206.99708455
8675,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,lpg,47303206.99708455
8676,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,bev,165561224.48979592
8677,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,fcev,165561224.48979592
8678,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_g,82780612.24489796
8679,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_d,93537414.96598642
8680,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,ht,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_d,53449951.4091351
8681,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_g,97102972.14123748
8682,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,cng,97102972.14123748
8683,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,lpg,97102972.14123748
8684,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,bev,339860402.4943311
8685,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,fcev,339860402.4943311
8686,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_g,169930201.24716556
8687,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,phev_d,192011526.83295545
8688,new_vehicle_efficiency,road,km_per_pj,08_JPN,freight,mt,all,no_comment,national,yearly,2024,usa_alternative_fuels_data_center,ice_d,109720872.47597454
8689,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1990,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8690,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1991,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8691,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1992,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8692,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1993,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8693,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1994,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8694,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1995,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8695,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1996,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8696,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1997,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8697,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1998,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8698,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1999,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8699,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2000,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8700,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2001,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8701,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2002,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8702,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2003,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8703,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2004,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8704,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2005,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8705,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2006,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8706,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2007,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8707,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2008,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8708,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2009,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8709,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2010,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8710,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2011,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8711,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2012,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8712,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2013,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8713,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2014,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8714,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2015,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8715,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2016,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8716,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2017,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8717,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2018,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8718,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2019,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8719,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2020,ato $ country_official_statistics vehicle_dist_split,bev,0.0
8720,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1990,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8721,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1991,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8722,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1992,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8723,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1993,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8724,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1994,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8725,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1995,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8726,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1996,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8727,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1997,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8728,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1998,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8729,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1999,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8730,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2000,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8731,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2001,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8732,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2002,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8733,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2003,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8734,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2004,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8735,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2005,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8736,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2006,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8737,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2007,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8738,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2008,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8739,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2009,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8740,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2010,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8741,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2011,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8742,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2012,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8743,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2013,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8744,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2014,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8745,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2015,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8746,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2016,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8747,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2017,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8748,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2018,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8749,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2019,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8750,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2020,ato $ country_official_statistics vehicle_dist_split,phev,0.0
8751,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1990,ato $ country_official_statistics vehicle_dist_split,ice,4279712.694763728
8752,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1991,ato $ country_official_statistics vehicle_dist_split,ice,4321063.397190293
8753,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1992,ato $ country_official_statistics vehicle_dist_split,ice,4304741.96679438
8754,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1993,ato $ country_official_statistics vehicle_dist_split,ice,4266923.93358876
8755,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1994,ato $ country_official_statistics vehicle_dist_split,ice,4220144.2656449545
8756,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1995,ato $ country_official_statistics vehicle_dist_split,ice,4183312.796934865
8757,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1996,ato $ country_official_statistics vehicle_dist_split,ice,4134876.3218390797
8758,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1997,ato $ country_official_statistics vehicle_dist_split,ice,4057695.2234993605
8759,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1998,ato $ country_official_statistics vehicle_dist_split,ice,3964696.807151979
8760,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,1999,ato $ country_official_statistics vehicle_dist_split,ice,3854171.1366538946
8761,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2000,ato $ country_official_statistics vehicle_dist_split,ice,3765005.7726692203
8762,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2001,ato $ country_official_statistics vehicle_dist_split,ice,3691390.8556832685
8763,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2002,ato $ country_official_statistics vehicle_dist_split,ice,3622202.605363984
8764,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2003,ato $ country_official_statistics vehicle_dist_split,ice,3543924.189016602
8765,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2004,ato $ country_official_statistics vehicle_dist_split,ice,3476935.4789272025
8766,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2005,ato $ country_official_statistics vehicle_dist_split,ice,3445370.727969348
8767,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2006,ato $ country_official_statistics vehicle_dist_split,ice,3414037.292464878
8768,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2007,ato $ country_official_statistics vehicle_dist_split,ice,3369796.985951468
8769,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2008,ato $ country_official_statistics vehicle_dist_split,ice,3323610.9323116215
8770,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2009,ato $ country_official_statistics vehicle_dist_split,ice,3240612.8224776494
8771,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2010,ato $ country_official_statistics vehicle_dist_split,ice,3174103.703703703
8772,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2011,ato $ country_official_statistics vehicle_dist_split,ice,3093259.974457215
8773,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2012,ato $ country_official_statistics vehicle_dist_split,ice,3066936.602809706
8774,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2013,ato $ country_official_statistics vehicle_dist_split,ice,3034823.19284802
8775,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2014,ato $ country_official_statistics vehicle_dist_split,ice,3013898.544061302
8776,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2015,ato $ country_official_statistics vehicle_dist_split,ice,2994166.2324393354
8777,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2016,ato $ country_official_statistics vehicle_dist_split,ice,2970991.366538952
8778,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2017,ato $ country_official_statistics vehicle_dist_split,ice,2953030.702426564
8779,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2018,ato $ country_official_statistics vehicle_dist_split,ice,2939023.4482758613
8780,stocks,road,stocks,08_JPN,freight,ht,all,no_comment,national,yearly,2019,ato $ country_official_statistics vehicle_dist_split,ice,2939449.2975734347
